name,smiles,mol_wt,hbd,hba,rotatable_bonds,logP,tpsa
Naltrexone hydrochloride,Cl.Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,377.1393859279999,2,5,2,1.9472,70.0
Itraconazole,CCC(C)n1ncn(c2ccc(cc2)N2CCN(CC2)c2ccc(OC[C@H]3CO[C@@](Cn4cncn4)(O3)c3ccc(Cl)cc3Cl)cc2)c1=O,704.2393070560001,0,12,11,5.577300000000006,104.70000000000002
Flecainide hydrochloride,Cl.FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC1CCCCN1,450.11448953200005,2,4,7,3.8625000000000016,59.59
Pentoxifylline,CC(=O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O,278.13789043599996,0,7,5,0.19299999999999917,78.89
Bortezomib,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,384.19688568000004,4,6,9,0.36059999999999964,124.44000000000001
Flurbiprofen,CC(C(=O)O)c1ccc(c(F)c1)c1ccccc1,244.089957876,1,1,3,3.6808000000000023,37.3
alpha-Tocopherol succinate,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(=O)CCC(=O)O)c(C)c(C)c2O1,530.3971248279998,1,4,16,8.904860000000005,72.83000000000001
Haloperidol,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,375.14013487600005,1,3,6,4.425600000000004,40.54
Idrocilamide,OCCNC(=O)/C=C/c1ccccc1,191.094628656,2,2,4,0.8083,49.33
Trolox,Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(=O)O,250.120509056,2,3,1,2.4857600000000004,66.76
Distearyldimonium chloride,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC,585.59792924,0,0,34,10.589799999999995,0.0
Carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,406.189257312,3,5,10,3.738000000000002,75.74000000000001
Tafluprost,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(F)(F)COc1ccccc1,452.23743062799997,2,5,12,4.683000000000004,75.99000000000001
Ivermectin,CC[C@@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)/[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C/3\CO[C@@H]4[C@H](O)C(=C[C@@H](C(=O)O1)[C@]34O)C)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@H](C[C@@H]2OC)O[C@H]2[C@@H](C)/C=C/C=C/3\CO[C@@H]4[C@H](O)C(=C[C@@H](C(=O)O[C@H]5C[C@@H](C/C=C/2\C)O[C@@]2(CC[C@H](C)[C@H](O2)C(C)C)C5)[C@]34O)C)O[C@@H](C)[C@@H]1O,1735.0000640319995,6,28,15,10.812700000000001,340.12000000000006
Propylene glycol,CC(O)CO,76.052429496,2,2,1,-0.6405000000000001,40.46
p-Phenylenediamine,Nc1ccc(N)cc1,108.06874825599999,2,2,0,0.8510000000000002,52.04
Flucytosine,Nc1[nH]c(=O)ncc1F,129.033839968,2,3,0,-0.5088000000000001,71.77000000000001
Valproic acid,CCCC(CCC)C(=O)O,144.115029752,1,1,5,2.2874,37.3
Valnoctamide,CCC(C)C(CC)C(=O)N,143.131014164,1,1,4,1.544,43.09
Iodoquinol,Oc1c(I)cc(I)c2cccnc12,396.8460597800001,1,2,0,3.1496000000000013,33.120000000000005
Chloroxine,Oc1c(Cl)cc(Cl)c2cccnc12,212.97481914,1,2,0,3.2472000000000003,33.120000000000005
Phensuximide,CN1C(=O)CC(C1=O)c1ccccc1,189.078978592,0,2,1,1.1589,37.38
Alendronic acid,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,249.016725016,6,4,5,-1.2731999999999999,161.30999999999997
Anethole trithione,COc1ccc(cc1)c1cc(=S)ss1,239.973727876,0,4,2,4.214690000000001,9.23
Dexibuprofen,CC(C)Cc1ccc(cc1)[C@H](C)C(=O)O,206.130679816,1,1,4,3.073200000000001,37.3
Vanillyl butyl ether,CCCCOCc1ccc(O)c(OC)c1,210.125594436,1,3,6,2.717500000000001,38.69
Tinidazole,CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-],247.062676896,0,6,5,0.5344199999999997,95.1
Benznidazole,[O-][N+](=O)c1nccn1CC(=O)NCc1ccccc1,260.090940244,1,5,5,1.1076999999999995,90.06
Cimetidine,CN/C(=N\C#N)/NCCSCc1nc[nH]c1C,252.11571551199998,3,4,5,0.5973999999999997,88.88999999999999
Ticlopidine,Clc1ccccc1CN1CCc2sccc2C1,263.053548128,0,2,2,3.959800000000002,3.24
Febuxostat,CC(C)COc1ccc(cc1C#N)c1nc(C)c(s1)C(=O)O,316.08816337199994,1,5,5,3.723200000000002,83.21
Loperamide hydrochloride,Cl.CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1,512.199733688,1,3,7,5.509800000000006,43.78
Nefazodone hydrochloride,Cl.CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1,505.201130656,0,7,10,3.9737000000000036,55.53
Cinoxate,CCOCCOC(=O)/C=C/c1ccc(OC)cc1,250.120509056,0,4,7,2.2881,44.760000000000005
Methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,454.1713158039999,5,10,9,0.2684000000000003,210.53999999999996
Docetaxel,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(=C([C@@H](O)C1=O)C2(C)C)C,807.346605376,5,14,8,3.2596000000000007,224.44999999999996
Floxuridine,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(F)c(=O)[nH]c1=O,246.065199672,3,6,2,-1.6835999999999995,104.54999999999998
Prednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,360.1936739959999,3,5,2,1.5575999999999999,94.83
Benzthiazide,NS(=O)(=O)c1cc2c(N=C(CSCc3ccccc3)NS2(=O)=O)cc1Cl,430.983496608,2,6,5,2.2427,118.69
Paclitaxel,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(=O)C)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,853.3309553119999,4,14,10,3.735700000000003,221.28999999999996
Tolmetin,Cc1ccc(cc1)C(=O)c1ccc(CC(=O)O)n1C,257.10519334,1,3,4,2.1916199999999995,59.300000000000004
Sodium nitroprusside,[Na+].[Na+].O=N[Fe-2](C#N)(C#N)(C#N)(C#N)C#N,261.92783468,0,7,1,-5.693500000000001,148.37999999999997
Zolmitriptan,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,287.163376912,2,3,5,1.9229,57.36
Pregnenolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,316.240230264,1,2,1,4.515300000000004,37.3
Obeticholic acid,CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@H]([C@H](C)CCC(=O)O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@@H](O)C[C@@H]12,420.32395988799993,3,3,5,5.114000000000006,77.76
Dihydroartemisinin,C[C@@H]1CCC2[C@@H](C)[C@@H](O)O[C@@H]3OC4(C)CC[C@@H]1[C@@]23OO4,284.162373868,1,5,0,2.1867,57.150000000000006
Terbinafine,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,291.1986998,0,1,4,4.877300000000004,3.24
Sunitinib,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C/2\C(=O)Nc3ccc(F)cc23)c1C,398.211804324,3,3,7,3.3349400000000013,77.23
Pyrithione,[O-][n+]1ccccc1S,127.00918478,1,2,0,0.6087000000000002,26.939999999999998
Caprylic acid,CCCCCCCC(=O)O,144.115029752,1,1,6,2.4314999999999998,37.3
Ethosuximide,CCC1(C)CC(=O)NC1=O,141.078978592,1,2,1,0.4491999999999999,46.17
Chloroxylenol,Cc1cc(O)cc(C)c1Cl,156.034192588,1,1,0,2.662440000000001,20.23
L-tartaric acid,O[C@H]([C@@H](O)C(=O)O)C(=O)O,150.01643791200001,4,4,3,-2.1226,115.06000000000002
Paramethadione,CCC1(C)OC(=O)N(C)C1=O,157.073893212,0,3,1,0.7637,46.61
Acamprosate calcium,[Ca+2].CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-],400.02869857999997,2,8,8,-2.2651999999999957,172.6
Phenylalanine,N[C@@H](Cc1ccccc1)C(=O)O,165.078978592,2,2,3,0.641,63.32000000000001
Serotonin hydrochloride,Cl.NCCc1c[nH]c2ccc(O)cc12,212.071640716,3,2,2,1.7965,62.040000000000006
Pramipexole dihydrochloride monohydrate,O.Cl.Cl.CCCN[C@H]1CCc2nc(N)sc2C1,301.078238652,2,4,3,1.6011,82.44
Ciclopirox,Cc1cc(C2CCCCC2)n(O)c(=O)c1,207.125928784,1,3,1,2.4417199999999992,42.230000000000004
Lamotrigine,Nc1nnc(c(N)n1)c1cccc(Cl)c1Cl,255.00785058399998,2,5,1,2.0097999999999994,90.71
Oxitriptan,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,220.084792244,4,3,3,0.8279000000000003,99.34000000000002
Trioxsalen,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,228.078644244,0,3,0,3.4644600000000025,43.35
Fenbufen,OC(=O)CCC(=O)c1ccc(cc1)c1ccccc1,254.094294308,1,2,5,3.4011000000000022,54.37
Probenecid,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O,285.10347908800003,1,3,7,2.1955,74.68
Sulfamethoxydiazine,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,280.063011244,2,6,4,0.8681999999999999,107.19999999999999
Ketoprofen,CC(C(=O)O)c1cccc(c1)C(=O)c1ccccc1,254.094294308,1,2,4,3.1057000000000015,54.37
Boscalid,Clc1ccc(cc1)c1ccccc1NC(=O)c1cccnc1Cl,342.032668364,1,2,3,5.307700000000002,41.99
Tazarotene,CCOC(=O)c1ccc(C#Cc2ccc3SCCC(C)(C)c3c2)nc1,351.129299912,0,4,2,4.431500000000004,39.19
Valdecoxib,Cc1onc(c1c1ccc(cc1)S(=O)(=O)N)c1ccccc1,314.072513308,1,4,3,2.9644200000000014,86.19
Flumequine,CC1CCc2cc(F)cc3c(=O)c(cn1c23)C(=O)O,261.080121464,1,3,1,2.3459999999999996,59.3
Bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,430.06104080800003,2,5,5,2.8795800000000016,107.25999999999999
Adenosine,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,267.096753896,4,9,2,-1.9799999999999998,139.54000000000002
(-)-Paroxetine hydrochloride,Cl.Fc1ccc(cc1)[C@@H]1CCNC[C@H]1COc1ccc2OCOc2c1,365.11939943199997,1,4,4,3.7483000000000013,39.72
Abiraterone acetate,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c4cccnc4)[C@@H]3CC=C2C1,391.25112929600004,0,3,2,5.9694000000000065,39.19
Cilastatine,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)/C(=O)O,358.1562429319999,4,5,11,1.4326000000000003,129.72
Levobupivacaine,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,288.22016351599996,1,2,5,3.8965400000000026,32.34
R-Salbutamol sulphate,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.OS(=O)(=O)O,337.11952307599995,6,6,4,0.6532000000000003,147.32
Dehydrocholic acid,C[C@H](CCC(=O)O)C1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]1(C)CCC(=O)C[C@H]1CC3=O,402.2406241879999,1,4,4,4.073300000000003,88.50999999999999
Progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,314.2245802,0,2,1,4.723500000000005,34.14
Cefradin,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C1=CCC=CC1)C2=O)C(=O)O,349.1096270879999,3,5,4,0.3486000000000002,112.73
Regorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,482.07688090000005,3,4,5,5.688800000000002,92.35000000000001
Diethylamino hydroxybenzoyl hexyl benzoate,CCCCCCOC(=O)c1ccccc1C(=O)c1ccc(cc1O)N(CC)CC,397.225308472,1,5,11,5.2065000000000055,66.84
Silodosin,C[C@H](Cc1cc2CCN(CCCO)c2c(c1)C(=O)N)NCCOc1ccccc1OCC(F)(F)F,495.2344911639999,3,6,13,3.0711000000000013,97.05000000000001
Nintedanib,COC(=O)c1ccc2/C(=C(/Nc3ccc(cc3)N(C)C(=O)CN3CCN(C)CC3)\c3ccccc3)/C(=O)Nc2c1,539.253254536,2,7,7,3.6159000000000026,94.22
Dolutegravir,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,419.12927714799997,2,6,3,1.3528,100.86999999999999
Lopinavir,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C)Cc1ccccc1,628.3624706359999,4,5,15,4.328140000000005,120.00000000000001
Cefuroxime,CO/N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)N)/c1ccco1,424.0688844719999,3,9,7,-0.5359999999999983,173.76
Siponimod,CCc1cc(ccc1CN1CC(C1)C(=O)O)/C(=N/OCc1ccc(C2CCCCC2)c(c1)C(F)(F)F)/C,516.25997764,1,4,9,6.7727000000000075,62.13000000000001
Rosuvastatin sodium,[Na+].CC(C)c1nc(nc(c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1ccc(F)cc1)N(C)S(=O)(=O)C,503.15022908399993,2,8,10,-1.9289999999999952,143.75
Metformin hydrochloride,Cl.CN(C)/C(=N/C(=N)N)/N,165.07812306399998,3,1,0,-0.8220299999999992,91.49
Theophylline,Cn1c(=O)n(C)c2nc[nH]c2c1=O,180.064725496,1,5,0,-1.039700000000001,72.68
Aceglutamide,CC(=O)N[C@@H](CCC(=O)N)C(=O)O,188.079706864,3,3,5,-1.1587999999999987,109.49
L-Carglumic acid,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,190.05897142,4,3,5,-1.0273000000000003,129.72
Amylmetacresol,CCCCCc1ccc(C)cc1O,178.135765196,1,1,4,3.4333200000000024,20.23
Phenibut,NCC(CC(=O)O)c1ccccc1,179.094628656,2,2,4,1.2035999999999998,63.32000000000001
Carboplatinum,N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1,369.02884789999996,2,6,0,-1.012000000000001,104.64
Lauric acid,CCCCCCCCCCCC(=O)O,200.177630008,1,1,10,3.991900000000002,37.3
Diethylcarbamazine,CCN(CC)C(=O)N1CCN(C)CC1,199.168462292,0,2,2,0.6956,26.790000000000006
Primidone,CCC1(C(=O)NCNC1=O)c1ccccc1,218.105527688,2,2,2,0.5378999999999994,58.2
Sulfamethoxazole,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,253.052112212,2,5,3,1.3660199999999998,98.22
Xylometazoline hydrochloride,Cl.Cc1cc(cc(C)c1CC1=NCCN1)C(C)(C)C,280.17062648,1,2,2,3.5669400000000016,24.39
Fenoprofen calcium dihydrate,O.O.[Ca+2].CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1,558.1566589,0,6,8,2.634400000000001,161.72
Sumatriptan succinate,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.OC(=O)CCC(=O)O,413.1620565839999,4,5,9,1.2569999999999997,139.79999999999998
Prozac(R),Cl.CNCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1,345.110726568,1,2,6,4.856800000000004,21.259999999999998
Azatadine dimaleat,CN1CCC(=C2c3ccccc3CCc3cccnc23)CC1.OC(=O)/C=C/C(=O)O.OC(=O)/C=C/C(=O)O,522.2002159199998,4,6,4,3.1312999999999995,165.32999999999998
Ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(cn1)c1ncnc2[nH]ccc12,306.159294576,1,5,4,3.466380000000002,83.18
Melatonin,COc1ccc2[nH]cc(CCNC(=O)C)c2c1,232.121177752,2,2,4,1.8551,54.12
Clofarabine,Nc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,303.053445112,3,8,2,-0.34940000000000027,119.31000000000002
Olmesartan,CCCc1nc(c(C(=O)O)n1Cc1ccc(cc1)c1ccccc1c1nnn[nH]1)C(C)(C)O,446.20663869200007,3,7,8,3.6566000000000023,129.80999999999997
Candesartan,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(cc1)c1ccccc1c1nnn[nH]1,440.15968850000013,2,7,7,4.028600000000002,118.81
Cefalothin,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc1cccs1)C2=O)C(=O)O,396.0449782319999,2,7,6,0.5922999999999998,113.01
Amoxicillin sesquihydrate,O.O.O.CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,419.13623576,4,6,4,-2.4503999999999966,227.45999999999998
Propylparaben,CCCOC(=O)c1ccc(O)cc1,180.078644244,1,3,3,1.9589999999999999,46.53
Oxybenzone,COc1ccc(C(=O)c2ccccc2)c(O)c1,228.078644244,1,3,3,2.631800000000001,46.53
Pentostatin,OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2[C@H](O)CNC=Nc12,268.117154992,4,8,2,-1.1797999999999997,112.13
Berberine chloride,[Cl-].COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC,371.09243573599997,0,4,2,0.10030000000000072,40.8
Vancomycin hydrochloride,Cl.CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]5NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC1=O)c1ccc(O)c(c1)c1c(O)cc(O)cc1[C@H](NC5=O)C(=O)O)c3O[C@@H]1OC(CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1C[C@](C)(N)[C@H](O)[C@H](C)O1)c(Cl)c2,1483.4068773519996,19,25,13,0.5280000000000071,530.4900000000001
Gilteritinib,CCc1nc(C(=O)N)c(Nc2ccc(N3CCC(CC3)N3CCN(C)CC3)c(OC)c2)nc1NC1CCOCC1,552.353637268,3,10,9,2.6972000000000014,121.11
Enzacamene,Cc1ccc(/C=C/2\C3CCC(C)(C2=O)C3(C)C)cc1,254.167065324,0,1,1,4.403620000000004,17.07
Mycophenolic acid,COc1c(C)c2COC(=O)c2c(O)c1C/C=C(\C)/CCC(=O)O,320.12598835999995,2,5,6,2.73322,93.06000000000002
Anethole,COc1ccc(/C=C/C)cc1,148.088815004,0,1,2,2.728300000000001,9.23
Afatinib,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,485.16299556,2,7,8,4.389900000000002,88.61000000000001
Phenol,Oc1ccccc1,94.041864812,1,1,0,1.3921999999999999,20.23
Allopurinol,O=c1nc[nH]c2[nH]ncc12,136.038510748,2,3,0,-0.35380000000000006,74.43
Dichlorobenzyl alcohol,OCc1ccc(Cl)cc1Cl,175.979570172,1,1,1,2.4857000000000005,20.23
L-Lysine hydrochloride,Cl.NCCCC[C@H](N)C(=O)O,182.0822054,3,3,5,-0.05090000000000017,89.34
Methyl aminolevulinate hydrochloride,Cl.COC(=O)CCC(=O)CN,181.050570924,1,4,4,-0.1107999999999999,69.39
Enflurane,FC(F)OC(F)(F)C(F)Cl,183.971433464,0,1,3,2.3528000000000002,9.23
Coumarin,O=c1ccc2ccccc2o1,146.036779432,0,2,0,1.793,30.21
Hydroxyamphetamine,CC(N)Cc1ccc(O)cc1,151.099714036,2,2,2,1.2819,46.25
Thiram,CN(C)C(=S)SSC(=S)N(C)C,239.988332384,0,4,0,2.0608,6.48
Pyridoxal hydrocloride,Cl.Cc1ncc(CO)c(C=O)c1O,203.03492086,2,4,2,0.82222,70.42
Benzocaine,CCOC(=O)c1ccc(N)cc1,165.078978592,1,3,2,1.4455,52.32
D-Glucose,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,180.063388104,5,6,5,-3.3788,118.22
(Rac)-Telmesteine,CCOC(=O)N1CSCC1C(=O)O,205.040878832,1,4,2,0.6024,66.84
Selegiline hydrochloride,Cl.C[C@H](Cc1ccccc1)N(C)CC#C,223.112777256,0,1,4,2.604400000000001,3.24
alpha-Amyl cinnamaldehyde,CCCCC/C(=C\c1ccccc1)/C=O,202.135765196,0,1,6,3.8492000000000033,17.07
Hexaminolevulinate hydrochloride,Cl.CCCCCCOC(=O)CCC(=O)CN,251.128821244,1,4,9,1.8396999999999994,69.39
Varenicline tartrate,O[C@H]([C@@H](O)C(=O)O)C(=O)O.C1[C@H]2CNC[C@@H]1c1cc3nccnc3cc21,361.12738532800006,5,7,3,-0.3186999999999993,152.87
Risedronic acid,OC(Cc1cccnc1)(P(=O)(O)O)P(=O)(O)O,283.001074952,5,4,4,-0.37440000000000007,148.18
Benzoyl Peroxide,O=C(OOC(=O)c1ccccc1)c1ccccc1,242.0579088,0,4,2,2.615400000000001,52.6
Cinchophen,OC(=O)c1cc(nc2ccccc12)c1ccccc1,249.078978592,1,2,2,3.6000000000000014,50.19
Primaquine monophosphate,COc1cc(NC(C)CCCN)c2ncccc2c1.OP(=O)(O)O,357.1453574979999,5,5,6,1.8541000000000003,137.93
Sulfalen,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,280.063011244,2,6,4,0.8681999999999999,107.2
Mirtazapine,CN1CCN2C(C1)c1ccccc1Cc1cccnc21,265.157897608,0,3,0,2.4789000000000003,19.37
Metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.14005462399996,2,4,7,2.0023999999999997,67.59
Methyclothiazide,CN1C(CCl)Nc2cc(Cl)c(cc2S1(=O)=O)S(=O)(=O)N,358.95680319199994,2,5,2,0.5983000000000003,109.57000000000001
Mebendazole,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1,295.095691276,2,4,3,2.972200000000001,84.07999999999998
Praziquantel,O=C(C1CCCCC1)N1CC2N(CCc3ccccc23)C(=O)C1,312.18377800799993,0,2,1,2.5349000000000004,40.620000000000005
Nimodipin,COCCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OC(C)C)C,418.1740011719999,1,8,8,2.9708000000000014,117.00000000000001
Cytarabine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,243.085520516,4,8,2,-2.563,130.82999999999998
Ribavirin,NC(=O)c1ncn(n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,244.080769484,4,8,3,-3.0114999999999994,143.72000000000003
Quinacrine,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,399.20774026,1,4,9,5.972400000000006,37.39
Phthalylsulfathiazole sodium salt,[Na+].[O-]C(=O)c1ccccc1C(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nccs1,425.011606764,2,7,6,-1.4362999999999972,128.28999999999996
Sulfadimethoxine,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,310.073575928,2,7,5,0.8768,116.43
Auranofin,CCP(=[Au]S[C@@H]1O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]1OC(=O)C)(CC)CC,678.132683998,0,10,10,2.7925000000000004,114.43
Emtricitabine,Nc1nc(=O)n(cc1F)[C@@H]1CS[C@H](CO)O1,247.0426904,2,7,2,-0.45500000000000024,90.37
Simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,418.2719243159999,1,5,6,4.585600000000005,72.83
O-desmethylvenlafaxine,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,263.18852904,2,3,4,2.7326000000000006,43.7
Tacrolimus,CO[C@@H]1C[C@@H](CC[C@H]1O)/C=C(\C)/[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C/C(=C/[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)/C)OC,803.481976648,3,12,7,4.639000000000005,178.35999999999996
Tofacitinib,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N,312.16985926,1,5,3,1.5447799999999994,88.91
Methyl salicylate,COC(=O)c1ccccc1O,152.047344116,1,3,1,1.1787999999999998,46.53
Deferasirox,OC(=O)c1ccc(cc1)n1[nH]/c(=C/2\C=CC=CC2=O)/[nH]/c/1=C\1/C=CC=CC1=O,373.10625596,3,6,2,2.1124,98.74000000000001
Rifabutin,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C2=O)c2C4=NC5(CCN(CC(C)C)CC5)NC4=C(NC(=O)/C(=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)/C)C(=O)c2c(O)c3C,846.4415088040003,5,14,4,4.615720000000004,205.54999999999998
Cloperastine hydrochloride,Cl.Clc1ccc(cc1)C(OCCN1CCCCC1)c1ccccc1,365.13131978,0,2,6,5.353700000000006,12.47
Loxapine succinate,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc12.OC(=O)CCC(=O)O,445.1404485479999,2,6,3,3.707200000000002,102.67
Lactose,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)O[C@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,342.11621152399994,8,11,4,-5.397199999999993,189.52999999999997
D-Myo-inositol,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,180.063388104,6,6,0,-3.8346000000000005,121.38000000000001
Glucosamine hydrochloride,Cl.N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,215.056050228,5,6,1,-2.8332,116.17000000000002
Dabigatran,Cn1c(CNc2ccc(cc2)C(=N)N)nc2cc(ccc12)C(=O)N(CCC(=O)O)c1ccccn1,471.20188765999995,4,7,9,2.985970000000001,150.21999999999997
